# tw-L_01 (rta) — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Jun-15 14:56:08, uuid 38612a34-f26e-40af-9a87-aee1934236b6, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 90.75 dB\n89.1 dB C, 90.6 dB A\n90.7 dB 22 - 22k UNW\n40.0 dB >22k\n"
# freq_Hz	SPL_dB
143.7043	35.355
144.7456	35.584
145.7945	35.838
146.8510	36.182
147.9151	36.682
148.9870	36.714
150.0666	36.485
151.1541	36.236
152.2494	36.406
153.3526	36.588
154.4639	36.768
155.5832	36.762
156.7106	36.277
157.8462	36.045
158.9900	36.094
160.1422	36.655
161.3026	37.709
162.4715	38.399
163.6488	37.519
164.8347	36.657
166.0291	36.252
167.2323	36.175
168.4441	35.486
169.6647	35.820
170.8942	35.492
172.1325	34.945
173.3799	34.453
174.6363	33.885
175.9017	32.878
177.1764	32.924
178.4603	32.575
179.7535	32.737
181.0561	33.163
182.3681	33.003
183.6896	33.295
185.0207	34.428
186.3614	34.487
187.7119	33.709
189.0721	33.371
190.4422	32.969
191.8222	33.035
193.2122	32.022
194.6123	32.096
196.0226	31.611
197.4430	31.357
198.8738	32.350
200.3149	32.666
201.7665	31.892
203.2286	31.278
204.7012	30.814
206.1846	30.731
207.6787	30.946
209.1836	30.949
210.6994	30.790
212.2262	30.297
213.7641	29.558
215.3131	29.246
216.8734	29.243
218.4450	29.273
220.0279	29.325
221.6223	29.361
223.2283	29.387
224.8459	29.643
226.4752	30.050
228.1163	30.197
229.7694	30.174
231.4344	30.277
233.1114	30.459
234.8007	30.546
236.5021	30.576
238.2159	30.452
239.9421	30.239
241.6808	30.132
243.4322	30.087
245.1962	30.128
246.9730	30.218
248.7626	29.927
250.5653	29.430
252.3810	29.462
254.2098	29.773
256.0519	29.486
257.9074	28.894
259.7763	28.235
261.6587	27.544
263.5548	27.546
265.4647	27.880
267.3883	28.292
269.3259	28.742
271.2776	28.806
273.2434	28.697
275.2234	28.981
277.2178	29.437
279.2266	29.585
281.2500	29.604
283.2881	29.349
285.3409	28.983
287.4086	28.812
289.4913	28.718
291.5890	28.377
293.7020	27.941
295.8303	28.734
297.9740	29.979
300.1332	29.597
302.3081	28.638
304.4988	27.771
306.7053	26.935
308.9278	26.902
311.1664	27.134
313.4213	27.033
315.6925	26.826
317.9801	26.980
320.2843	27.244
322.6052	27.315
324.9429	27.329
327.2976	27.485
329.6693	27.682
332.0583	27.590
334.4645	27.418
336.8882	27.249
339.3294	27.082
341.7883	27.242
344.2651	27.484
346.7597	27.443
349.2725	27.333
351.8035	27.306
354.3528	27.297
356.9206	27.407
359.5070	27.543
362.1121	27.603
364.7361	27.648
367.3792	27.414
370.0413	27.123
372.7228	27.084
375.4237	27.092
378.1442	26.743
380.8844	26.330
383.6444	26.104
386.4245	25.909
389.2247	26.477
392.0451	27.168
394.8861	27.594
397.7476	27.980
400.6298	28.087
403.5329	28.153
406.4571	27.972
409.4025	27.758
412.3692	28.256
415.3574	28.844
418.3672	28.933
421.3989	28.964
424.4525	29.166
427.5283	29.386
430.6263	29.815
433.7468	30.264
436.8899	30.834
440.0558	31.414
443.2446	31.524
446.4565	31.594
449.6918	31.604
452.9504	31.609
456.2327	32.322
459.5387	33.084
462.8687	33.168
466.2229	33.211
469.6013	32.973
473.0042	32.721
476.4318	33.228
479.8842	33.769
483.3617	33.628
486.8643	33.461
490.3923	33.652
493.9459	33.853
497.5253	34.023
501.1305	34.193
504.7619	34.501
508.4196	34.811
512.1039	34.249
515.8148	33.679
519.5526	33.749
523.3175	33.821
527.1096	34.099
530.9293	34.373
534.7766	34.377
538.6518	34.383
542.5551	34.486
546.4867	34.584
550.4468	34.463
554.4355	34.354
558.4532	34.624
562.5000	34.897
566.5761	35.238
570.6818	35.568
574.8171	35.691
578.9825	35.797
583.1781	35.598
587.4040	35.390
591.6606	35.058
595.9480	34.714
600.2665	34.220
604.6163	33.830
608.9976	34.778
613.4106	35.698
617.8556	36.306
622.3329	36.910
626.8425	37.469
631.3849	38.013
635.9602	38.412
640.5686	38.758
645.2104	38.628
649.8859	38.632
654.5952	39.742
659.3387	40.744
664.1165	40.901
668.9290	41.195
673.7763	42.483
678.6588	43.694
683.5766	44.375
688.5301	45.078
693.5195	45.931
698.5450	46.667
703.6070	46.702
708.7056	46.865
713.8412	47.760
719.0140	48.560
724.2242	48.842
729.4722	49.076
734.7583	49.067
740.0827	49.278
745.4456	50.574
750.8474	51.815
756.2884	52.799
761.7687	53.659
767.2888	53.963
772.8489	54.260
778.4493	54.526
784.0903	54.728
789.7721	54.664
795.4951	54.598
801.2596	54.522
807.0659	54.423
812.9142	54.238
818.8049	54.079
824.7383	54.013
830.7147	54.078
836.7344	54.601
842.7977	55.300
848.9050	56.582
855.0565	57.703
861.2526	58.302
867.4936	58.724
873.7798	58.593
880.1116	58.425
886.4892	58.143
892.9131	58.114
899.3835	58.813
905.9008	59.546
912.4653	60.371
919.0774	61.170
925.7375	61.899
932.4457	62.564
939.2026	63.062
946.0085	63.401
952.8636	63.344
959.7685	63.395
966.7234	63.710
973.7286	63.884
980.7847	63.725
987.8918	63.532
995.0505	63.261
1002.2611	62.918
