# ALL_01 (rta) ver-vol — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Aug-24 10:25:24, uuid c9a754c2-6555-49df-aa42-ceae64aaff6c, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 88.02 dB\n85.4 dB C, 78.5 dB A\n86.0 dB 22 - 22k UNW\n52.3 dB >22k\n"
# freq_Hz	SPL_dB
3346.9376	51.380
3371.1909	51.379
3395.6200	51.429
3420.2260	51.438
3445.0104	51.443
3469.9744	51.162
3495.1192	50.849
3520.4463	51.765
3545.9569	52.805
3571.6524	52.921
3597.5340	52.951
3623.6032	53.925
3649.8614	54.979
3676.3098	54.903
3702.9498	54.740
3729.7829	54.911
3756.8105	55.105
3784.0339	54.903
3811.4545	54.676
3839.0739	53.025
3866.8934	51.299
3894.9145	52.099
3923.1387	53.016
3951.5674	51.733
3980.2020	50.365
4009.0442	50.672
4038.0954	51.032
4067.3571	51.151
4096.8309	51.265
4126.5182	51.186
4156.4206	51.104
4186.5398	51.413
4216.8772	51.726
4247.4344	51.611
4278.2131	51.496
4309.2148	51.714
4340.4411	51.935
4371.8937	52.465
4403.5743	52.998
4435.4844	53.682
4467.6257	54.370
4500.0000	55.229
4532.6089	56.076
4565.4540	56.569
4598.5372	57.040
4631.8601	56.982
4665.4244	56.923
4699.2320	56.821
4733.2846	56.691
4767.5839	56.044
4802.1318	55.424
4836.9300	55.227
4871.9804	55.081
4907.2848	55.656
4942.8450	56.170
4978.6629	55.920
5014.7403	55.652
5051.0792	55.186
5087.6814	54.755
5124.5489	54.680
5161.6834	54.585
5199.0871	54.297
5236.7619	54.091
5274.7096	54.622
5312.9323	55.100
5351.4320	55.127
5390.2107	55.053
5429.2704	54.183
5468.6131	53.478
5508.2409	53.988
5548.1559	54.430
5588.3602	54.409
5628.8557	54.355
5669.6447	54.083
5710.7293	53.818
5752.1116	53.602
5793.7938	53.442
5835.7780	53.612
5878.0664	53.743
5920.6613	53.657
5963.5649	53.541
6006.7793	53.268
6050.3069	53.195
6094.1500	54.114
6138.3107	54.915
6182.7914	55.157
6227.5945	55.256
6272.7222	54.704
6318.1769	54.280
6363.9610	54.401
6410.0769	54.556
6456.5270	54.846
6503.3136	55.176
