# m-R_01 (rta) ver-vol — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Aug-24 10:21:42, uuid 2b04fc7d-f397-4f7e-858c-bf3ea99147aa, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 75.41 dB\n75.3 dB C, 75.3 dB A\n75.4 dB 22 - 22k UNW\n25.0 dB >22k\n"
# freq_Hz	SPL_dB
1697.8100	43.246
1710.1130	43.424
1722.5052	45.338
1734.9872	46.469
1747.5596	47.014
1760.2231	46.633
1772.9785	45.580
1785.8262	44.805
1798.7670	44.228
1811.8016	44.010
1824.9307	44.041
1838.1549	44.596
1851.4749	45.502
1864.8915	46.791
1878.4052	48.328
1892.0169	48.639
1905.7273	48.180
1919.5370	48.245
1933.4467	48.632
1947.4573	48.733
1961.5693	48.665
1975.7837	48.338
1990.1010	47.860
2004.5221	48.459
2019.0477	49.662
2033.6786	51.520
2048.4154	53.733
2063.2591	54.820
2078.2103	55.315
2093.2699	55.423
2108.4386	55.334
2123.7172	55.476
2139.1065	55.732
2154.6074	55.793
2170.2206	55.759
2185.9469	55.032
2201.7871	53.983
2217.7422	53.574
2233.8129	53.454
2250.0000	53.620
2266.3044	53.909
2282.7270	54.144
2299.2686	54.356
2315.9300	54.834
2332.7122	55.421
2349.6160	55.162
2366.6423	54.569
2383.7920	53.552
2401.0659	52.374
2418.4650	51.944
2435.9902	51.791
2453.6424	51.092
2471.4225	50.199
2489.3314	50.002
2507.3702	50.044
2525.5396	50.793
2543.8407	51.778
2562.2744	52.758
2580.8417	53.737
2599.5436	53.299
2618.3809	52.424
2637.3548	50.690
2656.4662	48.702
2675.7160	48.184
2695.1053	48.086
2714.6352	48.855
2734.3066	49.861
2754.1205	50.125
2774.0780	50.193
2794.1801	50.448
2814.4279	50.750
2834.8224	50.119
2855.3647	49.262
2876.0558	48.838
2896.8969	48.513
