# w-L_01 (rta) ver-vol — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Aug-24 10:19:01, uuid ecad4af5-72ae-41be-9ad5-ba9197298620, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 75.71 dB\n75.4 dB C, 62.7 dB A\n75.7 dB 22 - 22k UNW\n25.1 dB >22k\n"
# freq_Hz	SPL_dB
160.1422	41.335
161.3026	42.308
162.4715	42.285
163.6488	44.568
164.8347	46.697
166.0291	48.324
167.2323	49.693
168.4441	51.527
169.6647	53.104
170.8942	54.015
172.1325	55.077
173.3799	56.143
174.6363	56.661
175.9017	56.506
177.1764	57.107
178.4603	57.447
179.7535	56.567
181.0561	56.036
182.3681	56.306
183.6896	56.785
185.0207	57.403
186.3614	58.310
187.7119	57.953
189.0721	58.303
190.4422	58.363
191.8222	57.939
193.2122	57.291
194.6123	57.611
196.0226	57.092
197.4430	57.755
198.8738	56.922
200.3149	55.200
201.7665	54.186
203.2286	53.972
204.7012	53.942
206.1846	53.676
207.6787	53.226
209.1836	52.827
210.6994	52.469
212.2262	52.455
213.7641	52.697
215.3131	53.039
216.8734	53.454
218.4450	53.889
220.0279	54.338
221.6223	54.929
223.2283	55.618
224.8459	55.685
226.4752	55.339
228.1163	55.254
229.7694	55.337
231.4344	55.201
233.1114	54.929
234.8007	54.555
236.5021	54.120
238.2159	54.091
239.9421	54.300
241.6808	54.792
243.4322	55.445
245.1962	55.879
246.9730	56.191
248.7626	56.043
250.5653	55.646
252.3810	55.616
254.2098	55.779
256.0519	55.536
257.9074	55.086
259.7763	54.638
261.6587	54.191
263.5548	53.667
265.4647	53.105
267.3883	53.046
269.3259	53.221
271.2776	52.917
273.2434	52.398
275.2234	52.006
277.2178	51.669
279.2266	51.131
281.2500	50.508
283.2881	49.973
285.3409	49.474
287.4086	49.206
289.4913	49.030
291.5890	49.098
293.7020	49.259
295.8303	49.455
297.9740	49.663
300.1332	49.809
302.3081	49.934
304.4988	50.189
306.7053	50.488
308.9278	50.569
311.1664	50.577
313.4213	50.411
315.6925	50.190
317.9801	50.474
320.2843	50.913
322.6052	50.880
324.9429	50.708
327.2976	50.956
329.6693	51.323
332.0583	50.928
334.4645	50.327
336.8882	49.889
339.3294	49.494
341.7883	49.377
344.2651	49.330
346.7597	49.251
349.2725	49.165
351.8035	48.776
354.3528	48.317
356.9206	47.911
359.5070	47.516
362.1121	47.010
364.7361	46.480
367.3792	45.881
370.0413	45.268
372.7228	44.758
375.4237	44.267
378.1442	43.689
380.8844	43.095
383.6444	42.786
386.4245	42.526
389.2247	42.030
392.0451	41.495
394.8861	41.074
397.7476	40.670
400.6298	40.133
403.5329	39.576
406.4571	39.054
409.4025	38.537
412.3692	37.667
415.3574	36.752
418.3672	35.981
421.3989	35.226
424.4525	34.057
427.5283	32.842
430.6263	30.897
433.7468	28.879
436.8899	28.114
440.0558	27.464
443.2446	25.654
446.4565	23.747
449.6918	22.318
452.9504	20.925
456.2327	19.021
459.5387	17.081
462.8687	16.768
466.2229	16.552
469.6013	17.391
473.0042	18.284
476.4318	19.416
479.8842	20.558
483.3617	21.666
486.8643	22.773
490.3923	23.716
493.9459	24.655
497.5253	24.421
501.1305	24.160
504.7619	24.436
508.4196	24.721
512.1039	25.710
515.8148	26.705
519.5526	27.028
523.3175	27.349
527.1096	27.774
530.9293	28.188
534.7766	27.660
538.6518	27.140
542.5551	27.055
546.4867	26.954
550.4468	26.211
554.4355	25.490
558.4532	25.414
562.5000	25.344
566.5761	25.419
570.6818	25.462
574.8171	24.864
578.9825	24.305
583.1781	24.448
587.4040	24.583
591.6606	24.597
595.9480	24.567
600.2665	23.902
604.6163	23.285
608.9976	23.271
613.4106	23.244
617.8556	23.053
622.3329	22.829
626.8425	22.262
631.3849	21.732
635.9602	21.561
640.5686	21.314
645.2104	20.376
649.8859	19.451
654.5952	18.624
659.3387	17.720
664.1165	16.227
668.9290	14.833
673.7763	14.157
678.6588	13.610
683.5766	13.942
688.5301	14.319
693.5195	14.985
698.5450	15.644
703.6070	16.259
708.7056	16.866
713.8412	17.425
719.0140	17.806
724.2242	17.225
729.4722	16.617
734.7583	15.879
740.0827	15.221
745.4456	14.957
750.8474	14.787
756.2884	15.057
761.7687	15.305
767.2888	15.455
772.8489	15.685
778.4493	16.252
784.0903	16.769
789.7721	17.082
795.4951	17.370
801.2596	17.564
807.0659	17.550
812.9142	16.751
818.8049	15.868
824.7383	14.683
830.7147	13.461
836.7344	12.115
842.7977	10.993
848.9050	10.615
855.0565	10.300
861.2526	10.184
867.4936	10.120
873.7798	10.220
880.1116	10.197
886.4892	9.806
892.9131	9.513
899.3835	9.499
905.9008	9.401
912.4653	9.066
919.0774	8.857
925.7375	8.985
932.4457	9.221
939.2026	9.733
946.0085	10.086
952.8636	10.040
959.7685	10.073
966.7234	10.295
973.7286	10.328
980.7847	9.917
987.8918	9.521
995.0505	9.155
1002.2611	8.917
1009.5239	8.959
1016.8393	8.875
1024.2077	8.524
1031.6295	8.304
1039.1052	8.354
1046.6349	8.174
1054.2193	7.535
1061.8586	7.034
1069.5533	6.799
1077.3037	6.759
1085.1103	7.086
1092.9734	7.184
1100.8936	6.866
1108.8711	6.703
1116.9064	6.817
1125.0000	6.867
1133.1522	6.807
1141.3635	6.797
1149.6343	6.868
1157.9650	6.877
1166.3561	6.786
1174.8080	6.692
1183.3211	6.593
1191.8960	6.522
1200.5330	6.493
1209.2325	6.436
1217.9951	6.340
1226.8212	6.301
1235.7113	6.344
1244.6657	6.487
1253.6851	6.770
1262.7698	6.887
1271.9204	6.776
1281.1372	6.682
1290.4209	6.609
1299.7718	6.617
1309.1905	6.727
1318.6774	6.836
1328.2331	6.944
1337.8580	6.937
1347.5527	6.791
1357.3176	6.843
1367.1533	7.133
1377.0602	7.219
1387.0390	7.069
1397.0900	6.974
1407.2139	6.941
1417.4112	6.988
1427.6823	7.121
1438.0279	7.162
1448.4484	7.104
1458.9445	7.129
1469.5166	7.240
1480.1653	7.172
1490.8912	6.922
1501.6948	6.838
1512.5767	6.919
1523.5375	6.942
1534.5777	6.910
1545.6979	6.904
1556.8986	6.923
1568.1805	6.812
1579.5442	6.584
1590.9903	6.578
1602.5192	6.768
1614.1317	6.870
1625.8284	6.899
1637.6098	6.868
1649.4766	6.788
1661.4294	6.748
1673.4688	6.740
1685.5955	6.902
1697.8100	7.196
1710.1130	7.224
1722.5052	7.046
1734.9872	6.922
1747.5596	6.837
1760.2231	6.848
1772.9785	6.928
1785.8262	6.943
1798.7670	6.912
1811.8016	6.987
1824.9307	7.133
1838.1549	7.063
1851.4749	6.850
1864.8915	6.741
1878.4052	6.699
1892.0169	6.672
1905.7273	6.653
1919.5370	6.744
1933.4467	6.903
1947.4573	6.977
1961.5693	7.001
1975.7837	6.877
1990.1010	6.669
2004.5221	6.769
2019.0477	7.042
2033.6786	7.022
2048.4154	6.843
2063.2591	6.924
2078.2103	7.141
2093.2699	7.053
2108.4386	6.807
2123.7172	6.816
2139.1065	6.950
2154.6074	6.966
2170.2206	6.925
2185.9469	7.040
2201.7871	7.227
