# w-R_01 (rta) ver-vol — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Aug-24 10:19:48, uuid bdafcd08-a547-46d7-8619-2c7f35d870e0, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 77.88 dB\n77.5 dB C, 62.7 dB A\n77.9 dB 22 - 22k UNW\n25.1 dB >22k\n"
# freq_Hz	SPL_dB
287.4086	49.077
289.4913	49.416
291.5890	49.179
293.7020	48.724
295.8303	48.928
297.9740	49.374
300.1332	49.687
302.3081	49.953
304.4988	50.638
306.7053	51.468
308.9278	51.801
311.1664	51.971
313.4213	51.401
315.6925	50.595
317.9801	50.700
320.2843	51.083
322.6052	50.369
324.9429	49.332
327.2976	48.819
329.6693	48.455
332.0583	48.291
334.4645	48.181
336.8882	47.734
339.3294	47.199
341.7883	46.947
344.2651	46.767
346.7597	47.117
349.2725	47.595
351.8035	47.204
354.3528	46.613
356.9206	46.211
359.5070	45.850
362.1121	45.567
364.7361	45.301
367.3792	44.736
370.0413	44.112
372.7228	44.342
375.4237	44.734
378.1442	44.158
380.8844	43.408
383.6444	43.641
386.4245	44.042
389.2247	43.820
392.0451	43.498
394.8861	43.581
397.7476	43.725
400.6298	43.953
403.5329	44.192
406.4571	44.109
409.4025	43.983
412.3692	43.789
415.3574	43.586
418.3672	43.520
421.3989	43.471
424.4525	43.190
427.5283	42.883
430.6263	41.610
433.7468	40.240
436.8899	40.320
440.0558	40.532
443.2446	40.321
446.4565	40.074
449.6918	39.842
452.9504	39.611
456.2327	38.739
459.5387	37.824
462.8687	36.515
466.2229	35.183
469.6013	34.159
473.0042	33.151
476.4318	32.557
479.8842	31.983
483.3617	31.266
486.8643	30.545
490.3923	29.772
493.9459	28.998
497.5253	28.460
501.1305	27.929
504.7619	27.348
508.4196	26.766
512.1039	26.198
515.8148	25.630
519.5526	24.854
523.3175	24.080
527.1096	23.853
530.9293	23.634
534.7766	24.098
538.6518	24.543
542.5551	24.039
546.4867	23.557
550.4468	23.921
554.4355	24.294
558.4532	24.937
562.5000	25.566
566.5761	25.837
570.6818	26.114
574.8171	26.532
578.9825	26.900
583.1781	26.393
587.4040	25.923
591.6606	26.047
595.9480	26.127
600.2665	25.583
604.6163	25.013
608.9976	24.113
613.4106	23.262
617.8556	22.972
622.3329	22.705
626.8425	22.676
631.3849	22.677
635.9602	22.976
640.5686	23.234
645.2104	23.128
649.8859	23.008
654.5952	22.762
659.3387	22.420
664.1165	21.329
668.9290	20.237
673.7763	19.143
678.6588	18.122
683.5766	17.602
688.5301	17.056
693.5195	16.342
698.5450	15.792
703.6070	16.234
708.7056	16.614
713.8412	16.641
719.0140	16.635
724.2242	16.458
729.4722	16.320
734.7583	16.384
740.0827	16.444
745.4456	16.487
750.8474	16.535
756.2884	16.610
761.7687	16.676
767.2888	16.698
772.8489	16.629
778.4493	16.169
784.0903	15.671
789.7721	15.022
795.4951	14.278
801.2596	13.161
807.0659	12.497
812.9142	13.534
818.8049	14.680
824.7383	16.218
830.7147	17.627
836.7344	18.586
842.7977	19.299
848.9050	19.195
855.0565	19.057
861.2526	18.809
867.4936	18.294
873.7798	16.954
880.1116	16.102
886.4892	16.710
892.9131	16.818
899.3835	15.493
905.9008	14.425
912.4653	14.072
919.0774	13.679
925.7375	13.180
932.4457	12.619
939.2026	11.898
946.0085	11.411
952.8636	11.510
959.7685	11.465
966.7234	11.071
973.7286	10.592
980.7847	9.915
